2023-05-24 04:31:46;2023-02-02 09:40:55;20;22;25;36;22;22;0;0;-1;-1;15883;1684902706;187128;151932;349152;288132;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 04:41:48;2023-02-02 09:40:55;19;23;24;36;22;21;0;0;-1;-1;15884;1684903308;186344;151932;349728;288180;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 04:51:51;2023-02-02 09:40:55;19;22;24;36;22;21;0;0;-1;-1;15885;1684903911;186464;151932;349800;288224;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 05:01:54;2023-02-02 09:40:55;19;22;24;36;22;20;0;0;-1;-1;15886;1684904514;186592;151176;350532;288264;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 05:11:56;2023-02-02 09:40:55;19;22;24;35;22;20;0;0;-1;-1;15887;1684905116;186748;151168;350084;288300;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 05:21:59;2023-02-02 09:40:55;19;22;24;35;22;20;0;0;-1;-1;15888;1684905719;186208;151168;350760;288452;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 05:32:02;2023-02-02 09:40:55;19;22;24;35;22;20;0;0;-1;-1;15889;1684906322;186584;151168;350280;288504;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 05:42:04;2023-02-02 09:40:55;19;22;24;34;22;20;0;0;-1;-1;15890;1684906924;186428;151168;350344;288544;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 05:52:07;2023-02-02 09:40:55;18;22;24;34;22;20;0;0;-1;-1;15891;1684907527;186748;151960;349476;288596;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 06:02:10;2023-02-02 09:40:55;18;22;24;34;22;20;0;0;-1;-1;15892;1684908130;185700;151964;350308;288640;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 06:12:13;2023-02-02 09:40:55;18;22;24;34;22;20;0;0;-1;-1;15893;1684908733;186552;151960;349640;288676;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 06:22:15;2023-02-02 09:40:55;19;22;24;34;22;20;0;0;-1;-1;15894;1684909335;185972;151964;350488;288840;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 06:32:18;2023-02-02 09:40:55;19;22;24;34;22;20;0;0;-1;-1;15895;1684909938;185584;151960;350380;288884;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 06:42:21;2023-02-02 09:40:55;18;22;24;34;22;20;0;0;-1;-1;15896;1684910541;186312;151960;349948;288928;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 06:52:23;2023-02-02 09:40:55;18;22;24;34;22;20;0;0;-1;-1;15897;1684911143;186212;151960;349996;288964;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 07:02:26;2023-02-02 09:40:55;18;21;24;34;22;20;0;0;-1;-1;15898;1684911746;186292;151944;350056;289004;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 07:12:29;2023-02-02 09:40:55;18;21;23;34;21;20;0;0;-1;-1;15899;1684912349;186028;151960;350100;289052;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 07:22:31;2023-02-02 09:40:55;18;21;23;34;21;20;0;0;-1;-1;15900;1684912951;185984;151968;350208;289208;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 07:32:34;2023-02-02 09:40:55;18;21;23;34;21;20;0;0;-1;-1;15901;1684913554;185308;151948;350848;289252;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 07:42:36;2023-02-02 09:40:55;18;21;23;34;21;20;0;0;-1;-1;15902;1684914156;185756;151968;350328;289292;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 07:52:39;2023-02-02 09:40:55;18;21;23;34;21;20;0;0;-1;-1;15903;1684914759;185776;151968;350320;289336;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 08:02:42;2023-02-02 09:40:55;18;21;23;34;21;20;0;0;-1;-1;15904;1684915362;186020;151948;350380;289376;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 08:12:45;2023-02-02 09:40:55;18;21;23;34;20;19;0;0;-1;-1;15905;1684915965;185816;151968;350424;289424;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 08:22:48;2023-02-02 09:40:55;18;21;23;34;20;19;0;0;-1;-1;15906;1684916568;184988;151924;351224;289576;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 08:32:50;2023-02-02 09:40:55;18;20;23;34;20;19;0;0;-1;-1;15907;1684917170;185540;151940;350688;289616;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 08:42:53;2023-02-02 09:40:55;18;21;23;34;20;19;0;0;-1;-1;15908;1684917773;185388;151944;350700;289660;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 08:52:56;2023-02-02 09:40:55;18;21;23;34;20;19;0;0;-1;-1;15909;1684918376;185336;151944;350808;289708;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 09:02:58;2023-02-02 09:40:55;18;21;23;34;20;19;0;0;-1;-1;15910;1684918978;184748;151924;351368;289748;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 09:13:01;2023-02-02 09:40:55;17;20;23;34;20;19;0;0;-1;-1;15911;1684919581;185384;151996;350804;289796;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 09:23:03;2023-02-02 09:40:55;17;20;22;33;20;18;0;0;-1;-1;15912;1684920183;185284;151996;350984;289948;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 09:33:06;2023-02-02 09:40:55;17;20;22;33;20;18;0;0;-1;-1;15913;1684920786;184712;152012;351616;289984;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 09:43:09;2023-02-02 09:40:55;17;20;22;33;20;18;0;0;-1;-1;15914;1684921389;184632;151992;351608;290024;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 09:53:12;2023-02-02 09:40:55;17;20;22;33;20;18;0;0;-1;-1;15915;1684921992;185200;151992;351088;290072;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 10:03:15;2023-02-02 09:40:55;17;20;22;33;20;18;0;0;-1;-1;15916;1684922595;184512;151984;351660;290124;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 10:13:17;2023-02-02 09:40:55;17;20;23;32;20;18;0;0;-1;-1;15917;1684923197;185052;151964;351256;290168;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 10:23:20;2023-02-02 09:40:55;17;20;22;32;20;18;0;0;-1;-1;15918;1684923800;183716;152004;352508;290324;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 10:33:23;2023-02-02 09:40:55;16;20;22;32;20;18;0;0;-1;-1;15919;1684924403;184656;151984;351388;290364;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 10:43:25;2023-02-02 09:40:55;17;20;22;32;20;18;0;0;-1;-1;15920;1684925005;184780;152008;351492;290408;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 10:53:28;2023-02-02 09:40:55;16;20;22;32;20;18;0;0;-1;-1;15921;1684925608;184812;151992;351480;290452;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 11:03:31;2023-02-02 09:40:55;16;20;22;32;19;18;0;0;-1;-1;15922;1684926211;184804;151992;351588;290496;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 11:13:33;2023-02-02 09:40:55;16;19;21;32;19;18;0;0;-1;-1;15923;1684926813;184548;151992;351612;290532;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 11:23:36;2023-02-02 09:40:55;16;19;21;32;18;17;0;0;-1;-1;15924;1684927416;183824;151992;352284;290688;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 11:33:39;2023-02-02 09:40:55;15;19;21;32;18;17;0;0;-1;-1;15925;1684928019;183844;151992;352204;290740;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 11:43:41;2023-02-02 09:40:55;16;19;21;32;18;17;0;0;-1;-1;15926;1684928621;184352;152016;351892;290776;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 11:53:44;2023-02-02 09:40:55;16;19;21;32;18;17;0;0;-1;-1;15927;1684929224;184492;151996;351808;290820;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 12:03:47;2023-02-02 09:40:55;16;19;21;32;19;17;0;0;-1;-1;15928;1684929827;183460;152012;352492;290868;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 12:13:50;2023-02-02 09:40:55;16;19;21;32;19;18;0;0;-1;-1;15929;1684930430;184220;151988;352008;290904;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 12:23:52;2023-02-02 09:40:55;16;19;21;32;19;18;0;0;-1;-1;15930;1684931032;183424;152008;352760;291060;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 12:33:55;2023-02-02 09:40:55;16;20;22;32;20;18;0;0;-1;-1;15931;1684931635;183912;152040;352168;291096;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 12:43:58;2023-02-02 09:40:55;17;20;22;33;20;18;0;0;-1;-1;15932;1684932238;184024;152040;352188;291148;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 12:54:00;2023-02-02 09:40:55;18;21;23;34;21;20;0;0;-1;-1;15933;1684932840;183120;152024;352992;291192;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 13:04:03;2023-02-02 09:40:55;19;22;24;34;22;20;0;0;-1;-1;15934;1684933443;183896;152064;352288;291232;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 13:14:06;2023-02-02 09:40:55;19;22;24;35;22;21;0;0;-1;-1;15935;1684934046;183244;152044;352848;291272;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 13:24:08;2023-02-02 09:40:55;19;22;24;35;22;21;0;0;-1;-1;15936;1684934648;183912;152020;352532;291428;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 13:34:11;2023-02-02 09:40:55;19;22;24;35;22;21;0;0;-1;-1;15937;1684935251;183752;152040;352560;291472;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 13:44:14;2023-02-02 09:40:55;19;23;25;36;23;22;0;0;-1;-1;15938;1684935853;183408;152020;352636;291512;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 13:54:16;2023-02-02 09:40:55;20;23;25;36;24;22;0;0;-1;-1;15939;1684936456;183432;152040;352636;291556;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 14:04:19;2023-02-02 09:40:55;21;23;25;36;24;22;0;0;-1;-1;15940;1684937059;183184;152020;353024;291604;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 14:14:22;2023-02-02 09:40:55;21;24;26;37;24;22;0;0;-1;-1;15941;1684937662;183292;151244;353644;291652;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 14:24:25;2023-02-02 09:40:55;21;24;26;37;24;22;0;0;-1;-1;15942;1684938265;182608;151228;354288;291812;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 14:34:27;2023-02-02 09:40:55;21;24;26;38;24;23;0;0;-1;-1;15943;1684938867;183104;151264;353756;291848;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 14:44:30;2023-02-02 09:40:55;21;24;26;38;25;23;0;0;-1;-1;15944;1684939470;182544;151248;354332;291892;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 14:54:33;2023-02-02 09:40:55;21;24;26;38;25;24;0;0;-1;-1;15945;1684940073;182568;151224;354172;291936;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 15:04:35;2023-02-02 09:40:55;22;25;27;38;26;24;0;0;-1;-1;15946;1684940675;182904;152008;353068;291984;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 15:14:38;2023-02-02 09:40:55;23;26;28;40;27;25;0;0;-1;-1;15947;1684941278;182384;152028;353692;292024;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 15:24:41;2023-02-02 09:40:55;23;26;28;40;27;26;0;0;-1;-1;15948;1684941881;182904;152032;353252;292176;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 15:34:43;2023-02-02 09:40:55;24;26;29;40;28;26;0;0;-1;-1;15949;1684942483;182928;152048;353348;292212;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 15:44:46;2023-02-02 09:40:55;24;26;28;40;28;26;0;0;-1;-1;15950;1684943086;182788;152028;353392;292260;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 15:54:49;2023-02-02 09:40:55;24;26;28;40;28;26;0;0;-1;-1;15951;1684943689;182596;152028;353400;292312;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 16:04:51;2023-02-02 09:40:55;24;27;29;40;28;26;0;0;-1;-1;15952;1684944291;182336;152044;353864;292348;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 16:14:54;2023-02-02 09:40:55;25;26;29;40;28;26;0;0;-1;-1;15953;1684944894;182496;152044;353512;292396;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 16:24:57;2023-02-02 09:40:55;24;27;29;41;28;26;0;0;-1;-1;15954;1684945497;182392;152024;353668;292536;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 16:34:59;2023-02-02 09:40:55;24;26;28;40;28;26;0;0;-1;-1;15955;1684946099;182060;152004;354124;292584;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2023-05-24 16:45:02;2023-02-02 09:40:55;23;26;28;40;26;25;0;0;-1;-1;15956;1684946702;182208;152024;353820;292636;117560;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
Date_Time;UpTime;CPU Temp1;CPU Temp2;CPU Temp3;Radio Temp1;Radio Temp2;PSU Temp;TX Cnt;RX Cnt;Opt t1;Opt t2;Index;UtcTime(s);MemFree;MemInactive;MemActive;MemCached;MemBuffers;IUse;cv2x-daemon;qmuxd;urb;pcaplogd;mm_server;snmp;sysinfo2x;
2020-12-23 00:05:44;2020-12-23 00:04:40;22;26;28;31;24;24;0;0;-1;-1;1;1608681944;460168;149052;101664;191444;43552;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,1;  0,4;
Date_Time;UpTime;CPU Temp1;CPU Temp2;CPU Temp3;Radio Temp1;Radio Temp2;PSU Temp;TX Cnt;RX Cnt;Opt t1;Opt t2;Index;UtcTime(s);MemFree;MemInactive;MemActive;MemCached;MemBuffers;IUse;cv2x-daemon;qmuxd;urb;pcaplogd;mm_server;snmp;sysinfo2x;
2020-12-23 00:05:44;2020-12-23 00:04:40;20;25;26;29;22;22;0;0;-1;-1;1;1608681944;460884;149152;100908;191004;42996;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,1;  0,4;
2025-01-12 06:06:36;2025-01-12 05:55:29;23;26;29;40;26;24;0;0;-1;-1;2;1736661996;413836;140436;137832;207036;55524;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,1;  0,4;
2025-01-12 06:16:38;2025-01-12 05:55:29;25;28;30;41;28;26;0;0;-1;-1;3;1736662598;406672;143172;141812;211920;57148;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,1;  0,4;
2005-05-29 06:26:41;2005-05-29 05:55:29;25;28;31;41;28;26;0;0;-1;-1;4;1117348001;365660;151828;166272;236268;64984;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,1;  0,4;
2005-05-29 06:36:43;2005-05-29 05:55:29;26;29;31;42;29;26;0;0;-1;-1;5;1117348603;370616;151812;165844;236400;65304;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,1;  0,4;
2025-01-12 06:46:46;2025-01-12 05:55:28;26;29;31;42;29;27;0;0;-1;-1;6;1736664406;369924;151740;166476;236584;65632;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,1;  0,4;
2025-01-12 06:56:48;2025-01-12 05:55:28;26;29;31;42;30;28;0;0;-1;-1;7;1736665008;368236;151420;168060;237376;66048;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,1;  0,4;
2025-01-12 07:06:50;2025-01-12 05:55:28;27;29;32;42;30;28;0;0;-1;-1;8;1736665610;367928;151500;168364;237484;66368;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,1;  0,4;
2025-01-12 07:16:53;2025-01-12 05:55:27;27;30;32;42;30;28;0;0;-1;-1;9;1736666213;367376;151528;168828;237580;66708;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,1;  0,4;
2005-05-29 07:26:55;2005-05-29 05:55:27;27;30;32;42;30;28;0;0;-1;-1;10;1117351615;364856;152268;169648;238884;67188;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,1;  0,4;
2025-01-12 07:36:58;2025-01-12 05:55:27;27;30;32;43;30;28;0;0;-1;-1;11;1736667418;363680;152972;170328;239676;67728;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,1;  0,4;
2025-01-12 07:47:00;2025-01-12 05:55:26;27;30;32;42;30;28;0;0;-1;-1;12;1736668020;359492;152884;171844;239980;68268;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,1;  0,4;
2025-01-12 07:57:02;2025-01-12 05:55:26;27;30;32;43;30;28;0;0;-1;-1;13;1736668622;358916;153076;172248;240564;68700;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,1;  0,4;
Date_Time;UpTime;CPU Temp1;CPU Temp2;CPU Temp3;Radio Temp1;Radio Temp2;PSU Temp;TX Cnt;RX Cnt;Opt t1;Opt t2;Index;UtcTime(s);MemFree;MemInactive;MemActive;MemCached;MemBuffers;IUse;cv2x-daemon;qmuxd;urb;pcaplogd;mm_server;snmp;sysinfo2x;
2025-01-12 07:59:27;2025-01-12 07:58:23;27;30;32;40;30;28;0;0;-1;-1;1;1736668767;460216;148576;102060;191156;43656;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
2025-01-12 08:09:29;2025-01-12 07:58:23;27;30;32;43;30;28;0;0;-1;-1;2;1736669369;414020;157948;119372;206004;55748;; -1,0; -1,0; -1,0;  0,1; -1,0;  1,0;  0,4;
